Druckereien,Transferdruck,160,1576202,Denny Kühne Shirtracer.de,"Flachslander Strasse 8, DE-90431 Nürnberg",Flachslander Strasse,8,DE-90431,Nürnberg,+49 911 9991300,info@shirtracer.de,http://www.shirtracer.de,National,,,"Beflockung von Bahnenware (producer, service), Dienstleistungen für die Textilindustrie (service), Druck- und Mediendienstleistungen (service), Farbdrucke (producer, service), Foliendruck (producer, service), Foliensiebdruck (producer, service), Großdruckereien (service), Handdruck-Textildruck (producer, service), Jutetaschen mit Werbeaufdruck (service), Kapuzenshirts (service, distrib), Mikrofaserstoffe (Textil) (service), Mini-T-Shirts (service, distrib), Ökologische Textildruckfarben (service), Plotterfolien für Textildruck (service), Pullover (producer, service), Siebdruck (service), Siebdruck auf Textilien (service), Siebdruckfarben (service), Siebdruckfolien (distrib), Siebdruckgewebe (service), Stoffe (Textil) (service), Sweatshirts (distrib), Textilaufbereitung (service), Textilbearbeitung (service), Textilbestickungen (service), Textildruck (service), Textildruck, digitaler (producer, service), Textildruckfarben (service), Textildruckformen (service), Textildruck-Hilfsmittel (service), Textildruckmaschinen (service), Textildruck, ökologischer (producer, service), Textildruckschablonen (service), Textilfotodruck (producer, service), Textilien für Tintenstrahldruck (service), Textilienhandel (service), Textilschneidemaschinen (service), Textiltransferfolien (service), Textilveredlung (service), Tragetaschen mit Werbedruck (service), Transferdruck (producer, service), T-Shirts (distrib), T-Shirts, bedruckte (producer, service), T-Shirts, bestickte (service, distrib), Vermittlung von Druckdienstleistungen (service), Warnschutzhemden (service, distrib), Warnschutz-T-Shirts (service, distrib), Werbedrucksachen (producer, service), Werbe-Sweatshirts (service, distrib), Werbe-T-Shirts (service, distrib)"
Druckereien,Transferdruck,160,533453,Danilo Wiehler Textilfabrik,"Hansestrasse 27a, DE-18182 Bentwisch",Hansestrasse,27a,DE-18182,Bentwisch,+49 381 37729377,info@druck-stick.de,http://www.druck-stick.de,Europaweit,Mitarbeiteranzahl: 10 - 19,,"Lohnstickereien (service), Maschinenstickereien (producer), Schlüsselbänder (producer), Stickembleme für Berufsbekleidung (producer), Stickembleme für Werbezwecke (producer), Textilbestickungen (service), Textildruck (service), Textildruck, digitaler (service), Textilveredlung (service), Transferdruck (service), Werbemittel, bestickte (producer)"
Druckereien,Transferdruck,160,1261035,Damga Druck e.K.,"Hoserkirchweg 149, DE-41747 Viersen",Hoserkirchweg,149,DE-41747,Viersen,+49 2162 355515,info@damga-druck.de,http://www.damga-druck.de,Regional,Mitarbeiteranzahl: 1 - 4,,"Bedrucken von Etiketten (service), Buchstaben für Lichtwerbung (producer), Digitaldrucke (producer), Druck- und Mediendienstleistungen (service), Farbdrucke, digitale (producer), Foliendruck (service), Leuchtschilder (producer), Plakatwände (producer), Textildruck (service), Transferdruck (service), Werbeagenturen (service), Werbeschilder (producer)"
Druckereien,Transferdruck,160,1330374,CTV Creative Textil Veredlung GmbH,"Maysweg 10, DE-47918 Tönisvorst",Maysweg,10,DE-47918,Tönisvorst,+49 2151 3653655,tomin@ctv-textil.de,http://www.ctv-textil.de,Europaweit,"Gründungsjahr: 2003, Mitarbeiteranzahl: 20 - 49",,"Textildruck (service), Textilveredlung (service), Transferdruck (service)"
Druckereien,Transferdruck,160,1313849,CONRAD WERBUNG & design,"Rudolf-Breitscheid-Strasse 1, DE-16831 Rheinsberg",Rudolf-Breitscheid-Strasse,1,DE-16831,Rheinsberg,+49 33931 80180,info@werbe-medien.com,http://www.werbe-medien.com,National,Mitarbeiteranzahl: 1 - 4,,"Bänder für den Etikettendruck (producer), Digitaldrucke (producer), Digitales Drucken (producer, service), Endlosdruck (service), Großdruckereien (service), Großformatdruck (producer, service), Online-Druckservice (service), Siebdruck (service), Textildruck (service), Thermodruck (service), Transferdruck (service), Web-Design (producer, service)"
Druckereien,Transferdruck,160,427137,Bubeck Textildruck Inh. Oliver Bubeck e.K.,"Franzosenstrasse 11a, DE-79341 Kenzingen",Franzosenstrasse,11a,DE-79341,Kenzingen,+49 7644 928820,info@bubeck-textildruck.de,http://www.bubeck-shop.de,National,Mitarbeiteranzahl: 5 - 9,,"Arbeitsbekleidung (distrib), Baseballmützen (Caps) (service), Baseballmützen (Caps), bestickte (service), Baseballmützen (Caps) für Werbezwecke (service), Handstickereien (service), Kerzenbeschriftungen (service), Lohnstickereien (service), Maschinenstickereien (service), Siebdruck auf Textilien (service), Stickembleme für Berufsbekleidung (service), Stickembleme für Werbezwecke (service), Textilbestickungen (service), Textildruck (service), Textilfotodruck (service), Textilveredlung (service), Transferdruck (service), Werbemittel, bestickte (service)"
Druckereien,Transferdruck,160,276569,BACHMANN GmbH DRUCK-DESIGN-DISPLAY,"Siemensweg 7, DE-33758 Schloß Holte-Stukenbrock",Siemensweg,7,DE-33758,Schloß Holte-Stukenbrock,+49 5207 91250,info@bachmann-druck.de,http://www.bachmann-druck.de,Europaweit,"Gründungsjahr: 1951, Mitarbeiteranzahl: 50 - 99",,"Aufkleber (producer, service), Beschriftungen (producer, service), City-Light-Poster (CLP) (producer), Deckenhänger (producer, service), Design (producer, service), Digitaldrucke (producer, service), Digitaldrucker (producer), Displays (producer, service), Druckfullservice (producer, service), Druckvorstufen (producer, service), Großdia-Drucke (producer), Großdrucke, digitale, für starre Materialien (producer, service), Großflächenplakate (producer, service, wholesaler), Großformatdruck (producer), Großformatsiebdruck (producer, service, wholesaler), Kunststoffdruck (producer), Kunststoffplakate (producer, service, wholesaler), Offsetdruck (producer), Schaufensterdekorationsartikel (producer, wholesaler), Schaufensterwerbung (producer, service), Schilder (producer, service), Siebdruck (producer, service), Siebdruckplakate (producer, service, wholesaler), Transferdruck (producer), Trockenabziehbilder (producer), Werbemittel (producer, wholesaler), Werbeplakate (producer, service)"
Druckereien,Transferdruck,160,1064978,B & D Merchandising GmbH,"Erinstrasse 28, DE-44575 Castrop-Rauxel",Erinstrasse,28,DE-44575,Castrop-Rauxel,+49 2305 947880,info@bd-group.de,http://www.bd-group.de,Europaweit,"Gründungsjahr: 1995, Mitarbeiteranzahl: 10 - 19",,"Fullservice für Werbeartikel (service), Siebdruck (service), Tampondruck (service), Textilbestickungen (producer), Textildruck (service), Textildruck, digitaler (service), Textilveredlung (producer), Textil-Werbung (service), Transferdruck (service), Werbeartikel (producer), Werbeartikel, textile (producer), Werbegestaltung (service), Werbe-T-Shirts (producer)"
Druckereien,Transferdruck,160,361666,AS system GmbH,"Bürgermeister-Hergenhan-Strasse 18, DE-22946 Trittau",Bürgermeister-Hergenhan-Strasse,18,DE-22946,Trittau,+49 4154 85980,info@assystem.de,http://www.assystem.de,Europaweit,"Gründungsjahr: 1988, Mitarbeiteranzahl: 50 - 99",,"Abzeichen, gestickte (producer, service), Abziehbilder, reflektierende (producer, service), Arbeitswesten (service), Aufkleber (producer), Baseballmützen (Caps) (distrib), Baseballmützen (Caps), bestickte (distrib), Baseballmützen (Caps) für Werbezwecke (distrib), Baumwolltaschen für Werbezwecke (distrib), Beflockung (service), Bügelbilder (service), Damenblusen (distrib), Direkteinstickereien (producer), Fleece-Jacken (distrib), Flockfolien (Beflockungsfolien) (distrib), Flocktransfer (producer), Freizeitbekleidung (distrib), Handtücher (distrib), Hemden (distrib), Jacken mit Werbeaufdruck (service, distrib), Maschinenstickereien (service), Modische Berufsbekleidung (Corporate Fashion) (service, distrib), Plotterfolien für Textildruck (distrib), Polohemden (distrib), Promotion-Bekleidung (service, distrib), Reflexmaterialien (service), Siebdruck (service), Siebdruck auf Textilien (service), Stickembleme für Berufsbekleidung (producer, service), Stickembleme für Werbezwecke (producer), Stufenpressen, Transferpressen (producer, service), Sweatshirts (distrib), Textilbestickungen (service), Textildruck (service), Textilveredlung (service), Textil-Werbung (service), Transferdruck (producer, service), Transferdruckmaschinen (producer, service), Transfers für Berufsbekleidung (producer, service), Transfers für Sportbekleidung (producer, service), T-Shirts (distrib), T-Shirts, bedruckte (distrib), T-Shirts, bestickte (distrib), Warnwesten (service, distrib), Werbeartikel, textile (distrib), Werbegeschenke, textile (distrib), Werbehandtücher (distrib), Werbemützen (distrib), Werbe-Sweatshirts (distrib), Werbe-T-Shirts (distrib)"
Druckereien,Transferdruck,160,1330509,Alexander Loyal,"Schlossmatten 3a, DE-79291 Merdingen",Schlossmatten,3a,DE-79291,Merdingen,+49 7668 9954990,info@artiplus.de,http://www.artiplus.de,Europaweit,"Gründungsjahr: 1991, Mitarbeiteranzahl: 1 - 4",,"Folien für Laserdrucker (distrib, wholesaler), Folien für Tintenstrahldrucker (distrib, wholesaler), Plotter (distrib, wholesaler), Plotterfolien für Textildruck (distrib, wholesaler), Schneideplotter (distrib, wholesaler), Stufenpressen, Transferpressen (distrib, wholesaler), Sublimationsdruck (distrib, wholesaler), Textilienhandel (distrib, wholesaler), Tintenstrahlplotter (distrib, wholesaler), Transferdruck (distrib, wholesaler)"
Druckereien,Transferdruck,160,950614,Creativ Stickerei GmbH,"Westweg 4, DE-26203 Wardenburg",Westweg,4,DE-26203,Wardenburg,+49 4407 979301,info@schon.de,http://www.schon.de,National,Mitarbeiteranzahl: 5 - 9,,"Flexodruck (service), Lasergravuren (service), Lohnstickereien (service), Maschinenstickereien (service), Textilveredlung (service), Transferdruck (service)"
Druckereien,Transferdruck,160,1728889,wm druckarena Gmbh,"Geistrasse 22, DE-06108 Halle",Geistrasse,22,DE-06108,Halle,+49 345 27955670,info@wm-druckarena.de,http://www.wm-druckarena.de,Europaweit,"Gründungsjahr: 2012, Mitarbeiteranzahl: 10 - 19",,"Bannerwerbung (producer), Baumwolltaschen für Werbezwecke (producer, service), Beachflags (producer), Beflockung (producer), Brillenputztücher (producer), Dekorationsfahnen (producer), Digitaldrucke (producer), Digitales Drucken (producer), Druckerzeugnisse (producer), Fahnenbeschriftungen (producer), Fahnen, Flaggen (producer), Fahnenzubehör (service), Faltdisplays (producer, service, distrib), Farbdrucke, digitale (producer), Firmenschilder (service), Großformatdruck (producer), Großformatdruck, digitaler (producer), Großformat-Fahnen im Digitaldruck (producer), LED-Lichtwerbung (producer, service), Merchandise-Artikel (producer), Merchandising (producer), Messewerbung (producer), Pop-Up (3-D Werbemittel) (producer, service, distrib), Promotion-Bekleidung (producer), Rolldisplays (producer), Schilder (service), Sitzsäcke (producer), Spannrahmen für die Textilindustrie (producer, service), Spannrahmen für Großbilder (producer, service), Textilbestickungen (service), Textildruck (producer, service), Textildruck, digitaler (producer, service), Textilfotodruck (producer, service), Textilienhandel (producer, service), Textilveredlung (producer), Textil-Werbung (producer), Transferdruck (producer), Vereinsbedarf (producer), Vereinsfahnen (producer), Werbeartikel (producer), Werbeartikel, textile (producer), Werbebanner-Displays (producer), Werbefahnen (producer), Werbegeschenke, textile (producer), Werbemittel (producer)"
Druckereien,Transferdruck,160,1746953,Werbemarkt Röh,"Untere Reuth 30, DE-08645 Bad Elster",Untere Reuth,30,DE-08645,Bad Elster,+49 37437 3594,roeh.thomas@werbemarkt-roeh.de,http://www.werbemarkt-roeh.de,National,"Gründungsjahr: 1991, Mitarbeiteranzahl: 1 - 4",,"Digitaldrucke (service), Displays (producer, service), Fahrzeugbeschriftungen (producer, service), Fassadenbeschriftung (producer, service), Firmenstempel (producer, service), Full Service-Werbung (producer, service), Geschäftsdrucksachen (producer, service), Großflächenlichtwerbung (producer, service), Großformat-Fahnen im Digitaldruck (producer, service), Leit- und Orientierungssysteme (Objektbeschilderungen) (producer, service), Lichtwerbung (producer, service), Schilder aus Acrylglas (producer, service), Stempel (producer, service), Transferdruck (producer, service), Visitenkarten (producer, service), Werbeartikel (producer, service)"
Druckereien,Transferdruck,160,1632005,Textilmanufaktur München Gebr. Falk & Tim Höfler GbR,"Gabelsbergerstrasse 59, DE-80333 München",Gabelsbergerstrasse,59,DE-80333,München,+49 89 54760507,info@tmm-wear.com,http://www.tmm-wear.com,National,Mitarbeiteranzahl: 1 - 4,Öko-Tex-Standard 100,"Arbeitsbekleidung (producer, service, distrib, wholesaler), Arbeitshemden (producer, service, distrib, wholesaler), Aufnäher (producer, service, distrib, wholesaler), Baseballmützen (Caps) (producer, service, distrib, wholesaler), Baseballmützen (Caps), bestickte (producer, service, distrib, wholesaler), Baseballmützen (Caps) für Werbezwecke (producer, service, distrib, wholesaler), Beflockung (producer, service), Direkteinstickereien (producer, service), Gastronomiebekleidung (producer, service, distrib, wholesaler), Jacken mit Werbeaufdruck (producer, service, distrib, wholesaler), Kleiderstickereien (producer, service, distrib, wholesaler), Lohnstickereien (producer, service, distrib, wholesaler), Maschinenstickereien (producer, service, distrib, wholesaler), Messebekleidung (producer, service, distrib, wholesaler), Modische Berufsbekleidung (Corporate Fashion) (producer, service, distrib, wholesaler), Polohemden (producer, service, distrib, wholesaler), Promotion-Bekleidung (producer, service, distrib, wholesaler), Siebdruck auf Textilien (producer, service, distrib, wholesaler), Stickembleme für Berufsbekleidung (producer, service, distrib, wholesaler), Stickembleme für Werbezwecke (producer, service, distrib, wholesaler), Sweatshirts (producer, service, distrib, wholesaler), Textilbestickungen (producer, service), Textildruck (producer, service), Textildruck, digitaler (producer, service, distrib, wholesaler), Textilfotodruck (producer, service, distrib, wholesaler), Textilienhandel (producer, service, distrib, wholesaler), Textilveredlung (producer, service, distrib, wholesaler), Textil-Werbung (producer, service, distrib, wholesaler), Transferdruck (service), T-Shirts, bedruckte (producer, service, distrib, wholesaler), T-Shirts, bestickte (producer, service, distrib, wholesaler), Vereinsbedarf (producer, service, distrib, wholesaler), Werbeartikel, textile (producer, service, distrib, wholesaler), Werbehandtücher (producer, service, distrib, wholesaler), Werbemittel, bestickte (producer, service, distrib, wholesaler), Werbemützen (producer, service, distrib, wholesaler), Werbe-Sweatshirts (producer, service, distrib, wholesaler), Werbe-T-Shirts (producer, service, distrib, wholesaler)"
Druckereien,Transferdruck,160,1454523,Stainer Schriften und Siebdruck GmbH & Co. KG,"Bahnhofstrasse 35, DE-83435 Bad Reichenhall",Bahnhofstrasse,35,DE-83435,Bad Reichenhall,+49 8682 953870,office@siebdruck-stainer.com,http://www.siebdruck-stainer.com,Europaweit,"Gründungsjahr: 1971, Mitarbeiteranzahl: 50 - 99",,"3-D Bilder (producer, service), Abziehbilder (producer, service), Abziehbilder, einbrennbare (producer, service), Abziehbilder für technisches Glas (producer, service), Abziehbilder, nichteinbrennbare (producer, service), Acetatseidenetiketten (producer, service), Aluminiumschilder (producer, service), Antihaftbeschichtung, verschleißfeste (producer, service), Antikholz (producer, service), Antikmöbel (producer, service), Aufkleber (producer, service), Aufkleber aus Kunststoff-Folie (producer, service), Autoaufkleber aus Kunststoff-Folie (producer, service), Bandenwerbung (producer, service), Bannerwerbung (producer, service), Bauschilder (producer, service), Baustellenschilder (producer, service), Bedrucken von Etiketten (producer, service), Beschichtung von Kunststoffen im Lohn (producer, service), Beschriftungen (producer, service), Beschriftung von Industrieteilen (producer, service), Beschriftung von Kunststoffteilen (producer, service), Bilder, gerahmte (producer, service), Bodenwerbefolien (producer, service), Bodenwerbung (producer, service), Digitaldrucke (producer, service), Digitales Drucken (producer, service), Displays aus Karton (producer, service), Displays aus Kunststoff (producer, service), Display-Sonderanfertigungen (producer, service), Druckveredlung (producer, service), Duftdruck (producer, service), Duftetiketten (producer, service), Effektfolien-Etiketten (producer, service), Eloxaldruck (producer, service), Etiketten (producer, service), Etiketten auf Bogen (producer, service), Etiketten aus Kunststoff-Folie (producer, service), Etiketten, digital bedruckte (producer, service), Etiketten, fälschungssichere (producer, service), Etikettenfolien (producer, service), Etiketten, wetterfeste (producer, service), Fassadenbeschriftung (producer, service), Firmenschilder (producer, service), Flachgläser, veredelte (producer, service), Folien (producer, service), Foliendruck (producer, service), Folienetiketten (producer, service), Folienschilder (producer, service), Folienschriftzüge, selbstklebende (producer, service), Foliensiebdruck (producer, service), Fototapeten (producer, service), Frontplattenbeschriftungen (producer, service), Glas, bedrucktes (producer, service), Glas-Design (producer, service), Gläser für Displays (producer, service), Gläser mit Werbeaufdruck (producer, service), Glas-Schilder (producer, service), Großbilder, digitale (producer, service), Großbilder für den Innen- und Außenbereich (producer, service), Großdrucke, digitale, für starre Materialien (producer, service), Großdruckereien (producer, service), Großflächenplakate (producer, service), Großflächenwerbung (producer, service), Großformatdruck (producer, service), Großformatdruck, digitaler (producer, service), Großformatsiebdruck (producer, service), Haftetiketten (producer, service), Holztische (producer, service), Industrieschilder (producer, service), Kartonagen mit Veredlung (producer, service), Kaschierung (Dienstleistung) (producer, service), Klebeschilder (producer, service), Küchenrückwände aus Glas (producer, service), Kunststoffbeschichtung (producer, service), Kunststoffetiketten im UV-Offsetdruckverfahren (producer, service), Kunststoffplakate (producer, service), Kunststoffschilder (producer, service), Leinwanddruck (producer, service), Lichtwerbeanlagen (producer, service), Magnetschilder (producer, service), Mouse-Pads (producer, service), Nass-Schiebebilder (producer, service), Papierveredlung (producer, service), Planenbeschriftungen (producer, service), Planen für Werbezwecke (producer, service), Plastikkarten (producer, service), Rubbelbilder (producer, service), Rubbeldruck (producer, service), Sandstrahlen auf Glas (producer, service), Schilder (producer, service), Schilder aus Acrylglas (producer, service), Schilder in Sonderanfertigung (producer, service), Schilder, reflektierende (producer, service), Selbstklebefolien (producer, service), Selbstklebeschilder (producer, service), Sicherheitsschilder (producer, service), Sicherheitsschilder, nachleuchtende (producer, service), Siebdruck (producer, service), Siebdruck auf Acrylglas (producer, service), Siebdruck auf Glas (producer, service), Siebdruckfolien (producer, service), Siebdruckgewebe (producer, service), Siebdruck, keramischer (producer, service), Siebdruckplakate (producer, service), Siebdruckschablonen (producer, service), Siebdruckschablonen, digitalisierte (producer, service), Siebdruckschilder (producer, service), Siebdruck-Spannservice (producer, service), Spezialdruckereien (producer, service), Spezialeffekte (producer, service), Sticker (Aufkleber) (producer, service), Tattoos (Körperbilder) (producer, service), Tische (producer, service), Tischplatten (producer, service), Transferdruck (producer, service), Trockenabziehbilder (producer, service), Wandbilder, selbstklebende, für Dekorationszwecke (producer, service), Werbeaufkleber (producer, service), Werbeetiketten (producer, service), Werbetechnik (producer, service)"
